timestamp,event_id,event_type,computer,channel,user,domain,source_ip,port,logon_type,logon_type_name,process_name,failure_reason,workstation
2024-05-19 10:55:57+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,62244.0,3,Network,,,DESKTOP-WIN01
2024-05-19 10:56:28+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,52049.0,3,Network,,,DESKTOP-WIN01
2024-05-19 10:57:05+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,55545.0,3,Network,,,DESKTOP-WIN01
2024-05-19 10:57:37+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,55432.0,3,Network,,,DESKTOP-WIN01
2024-05-19 10:57:42+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 10:59:11+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,55376.0,3,Network,,,DESKTOP-WIN01
2024-05-19 10:59:16+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 11:00:48+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,58909.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:03:07+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,57347.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:05:54+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,60558.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:05:59+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 11:08:30+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,63067.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:09:21+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,54940.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:11:47+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,49689.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:13:25+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,63442.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:13:30+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 11:15:01+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,61044.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:15:06+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 11:15:41+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,50230.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:17:18+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,54315.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:17:23+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 11:19:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,61586.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:19:39+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 11:20:55+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,60677.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:21:00+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 11:21:35+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,61945.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:21:40+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Program Files\Google\Chrome\Application\chrome.exe,,
2024-05-19 11:24:21+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.20,58632.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:25:41+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,53571.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:26:24+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,50039.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:28:50+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,57243.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:31:21+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,59090.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:33:09+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,50114.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:34:17+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.20,51324.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:35:44+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,50392.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:35:49+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 11:37:29+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.10,60793.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:39:56+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,49644.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:40:09+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,64164.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:40:19+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,50615.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:41:08+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,53267.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:43:38+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,49834.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:43:56+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,50219.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:46:31+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,65479.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:47:53+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,54055.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:48:11+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,61371.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:49:12+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.20,57800.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:49:17+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 11:51:29+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,62667.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:52:45+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,64861.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:52:50+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Program Files\Google\Chrome\Application\chrome.exe,,
2024-05-19 11:53:07+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,54817.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:53:21+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,56439.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:53:26+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 11:55:16+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.11,54439.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:57:01+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,54255.0,3,Network,,,DESKTOP-WIN01
2024-05-19 11:59:09+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,64924.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:02:00+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,53774.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:02:22+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,54176.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:04:31+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,53009.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:06:22+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.11,59514.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:06:27+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Program Files\Google\Chrome\Application\chrome.exe,,
2024-05-19 12:06:53+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,57257.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:08:41+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,62507.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:09:49+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,55199.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:09:54+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 12:10:26+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,56206.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:11:43+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,49378.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:14:40+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.20,63198.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:17:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,58229.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:18:27+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.10,64920.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:19:11+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,64359.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:19:16+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:21:30+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.20,58980.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:24:17+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,65008.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:24:22+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 12:25:21+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,65202.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:25:26+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 12:26:56+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.20,55552.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:27:01+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 12:29:31+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.20,49162.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:29:36+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:30:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,57469.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:30:39+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 12:31:00+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,55460.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:31:05+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:32:07+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,49363.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:32:12+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 12:34:23+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.11,60514.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:35:59+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,49721.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:36:35+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,50499.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:37:39+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,61236.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:37:44+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 12:39:19+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,64883.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:39:32+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,57507.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:40:05+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,50077.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:41:50+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,61363.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:41:55+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:43:31+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.11,57845.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:43:36+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:44:45+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,51733.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:44:50+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 12:45:18+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.20,55777.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:45:23+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 12:46:55+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,50912.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:49:26+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,62147.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:49:31+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 12:51:08+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,61506.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:51:13+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Program Files\Google\Chrome\Application\chrome.exe,,
2024-05-19 12:52:06+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.20,49902.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:52:55+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,60736.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:53:20+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,60749.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:54:33+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,51196.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:54:38+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\explorer.exe,,
2024-05-19 12:55:16+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.10,54918.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:55:21+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:56:20+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.11,61750.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:56:25+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 12:57:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,64017.0,3,Network,,,DESKTOP-WIN01
2024-05-19 12:57:39+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Program Files\Google\Chrome\Application\chrome.exe,,
2024-05-19 12:59:43+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,50378.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:01:20+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.20,55876.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:01:25+00:00,4688,process_created,DESKTOP-WIN01,Security,alopez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 13:02:19+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,58066.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:04:20+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,52005.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:04:25+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Program Files\Google\Chrome\Application\chrome.exe,,
2024-05-19 13:04:57+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,51408.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:05:02+00:00,4688,process_created,DESKTOP-WIN01,Security,jsmith,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 13:06:47+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,63737.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:06:52+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 13:08:51+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.11,55572.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:10:23+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.11,54856.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:13:21+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,50551.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:14:22+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.20,59512.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:15:32+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,52779.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:15:37+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Program Files\Microsoft Office\Office16\WINWORD.EXE,,
2024-05-19 13:17:33+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,50256.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:17:38+00:00,4688,process_created,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 13:18:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,54763.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:19:03+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,51784.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:20:06+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.20,49743.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:22:08+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,58028.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:23:22+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,53408.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:25:30+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,64822.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:27:51+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.10,53580.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:27:56+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
2024-05-19 13:28:49+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.10,53259.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:30:46+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,58393.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:30:51+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 13:33:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,jsmith,WORKGROUP,192.168.1.10,55633.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:34:48+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.10,54216.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:37:01+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,64329.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:38:38+00:00,4624,logon_success,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,192.168.1.20,57099.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:38:43+00:00,4688,process_created,DESKTOP-WIN01,Security,lrodriguez,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 13:40:04+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.20,52481.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:42:17+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.10,64742.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:42:22+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Windows\System32\cmd.exe,,
2024-05-19 13:44:29+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,59120.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:46:52+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,49728.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:47:05+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,58070.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:47:50+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.20,55105.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:48:49+00:00,4624,logon_success,DESKTOP-WIN01,Security,mgarcia,WORKGROUP,192.168.1.10,52525.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:51:34+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.11,62224.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:53:57+00:00,4624,logon_success,DESKTOP-WIN01,Security,alopez,WORKGROUP,192.168.1.10,51899.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:56:37+00:00,4624,logon_success,DESKTOP-WIN01,Security,rperez,WORKGROUP,192.168.1.11,57155.0,3,Network,,,DESKTOP-WIN01
2024-05-19 13:56:42+00:00,4688,process_created,DESKTOP-WIN01,Security,rperez,WORKGROUP,,,,,C:\Windows\System32\svchost.exe,,
